회사명,공고명,"채용 형태(경력, 신입)",학력,직장 위치,키워드,마감 기한,공고 링크
한국기능공사,음성소재자동차 부품업체 도금공정 중간관리자 채용,경력1년↑,학력무관,충북 음성군,"자동차부품, 도금",~02/20(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43385560?PageGbn=HH&logpath=1&stext=&listno=130127
한국기능공사,음성소재자동차 부품업체 생산기술(자동화) 경력채용,경력3년↑,초대졸↑,충북 음성군,"자동차부품, 제품개발, 생산기술",~02/20(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43385552?PageGbn=HH&logpath=1&stext=&listno=130128
대기업,[부동산/사업기획] Business Planning (Junior),경력2년↑,대졸↑,경기 전지역,사업기획,~02/20(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43385448?PageGbn=HH&logpath=1&stext=&listno=130129
중소기업(300명이하),유명 금융그룹 계열 퍼포먼스 마케팅대행사 컨텐츠마케터,경력2년↑,대졸↑,서울 중구,"광고기획, 광고대행, 광고제작, 온라인광고, 프로모션대행",~12/22(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43385397?PageGbn=HH&logpath=1&stext=&listno=130130
중소기업(300명이하),[제조/엔지니어] Software Engineer,경력,대졸↑,경기 전지역,자동차부품,~01/21(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43385289?PageGbn=HH&logpath=1&stext=&listno=130131
외국계 기업,[이커머스/디자이너] Brand/Package Designer,경력5년↑,대졸↑,서울 전지역,의료기기,~02/20(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43385231?PageGbn=HH&logpath=1&stext=&listno=130132
로버트 월터스 코리아,[IT/엔지니어] Backend Engineer,경력,대졸↑,서울 전지역,소프트웨어개발,~01/21(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43385048?PageGbn=HH&logpath=1&stext=&listno=130133
외국계 기업,[외국계]SCM Manager(구매업무),경력5년↑,대졸↑,서울 전지역 외,"수출입계약, 독일어, 구매계약, 영어, SCM",~12/22(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43385020?PageGbn=HH&logpath=1&stext=&listno=130134
중견기업(300명이상),[중견사]자사 솔루션(출력물/화면보안 등) 기술영업 /2명,경력1년↑,초대졸↑,서울 전지역 외,"솔루션영업, 기술영업, 국내영업",~12/22(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43384997?PageGbn=HH&logpath=1&stext=&listno=130135
중견기업(300명이상),[중견사]결산/원가관리/과장-차장급 /제조 및 유통업 상장사 출신,경력10년↑,대졸↑,서울 강남구 외,"관리회계, 재무회계, 결산, 회계결산, 원가관리",~02/20(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43384992?PageGbn=HH&logpath=1&stext=&listno=130136
중소기업(300명이하),[IT/엔지니어] Frontend Engineer,경력,대졸↑,서울 전지역,소프트웨어개발,~01/21(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43384989?PageGbn=HH&logpath=1&stext=&listno=130137
중견기업(300명이상),[중견사]기구설계(전자제품)/ 대리-과장급,경력5년↑,대졸↑,서울 금천구 외,"기구설계, 전자제품 기구설계, 3D설계, 2D설계",~02/20(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43384987?PageGbn=HH&logpath=1&stext=&listno=130138
외국계 기업,[게임/법률] Legal Counsel (1 year Contract),경력,대졸↑,서울 전지역,"임베디드, CAN통신, 펌웨어, LIN 통신, AUTOSAR",~02/20(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43384985?PageGbn=HH&logpath=1&stext=&listno=130139
중견기업(300명이상),[유명 벤처캐피탈(VC)]재무회계/과장급,경력3년↑,대졸↑,서울 전지역 외,"관리회계, 법인세, 재무회계, 금융, 자산관리사",~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374891?PageGbn=HH&logpath=1&stext=&listno=130521
중견기업(300명이상),[유명 온라인 쇼핑몰]온라인 MD(사방넷) 팀장(대리-과장급),경력4년↑,초대졸↑,서울 전지역 외,"영업기획, 뷰티, 고객분석, 화장품, 영업전략",~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374889?PageGbn=HH&logpath=1&stext=&listno=130522
중견기업(300명이상),[유명 MCN 전문회사]온라인 쇼핑몰 팀장,경력7년↑,초대졸↑,서울 전지역 외,"AMD, 리테일MD, 바이럴마케팅, 상품기획, SNS마케팅",~12/21(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43374885?PageGbn=HH&logpath=1&stext=&listno=130523
중소기업(300명이하),기능성 화장품 브랜드 자사 브랜드  MD,경력1년↑,대졸↑,서울 성동구,"메이크업, 피부관리, 화장품, 리테일MD, 매출관리",~12/21(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43374825?PageGbn=HH&logpath=1&stext=&listno=130524
중견기업(300명이상),8. 유명 프랜차이즈 카페 본사 마케팅 팀장 -F&B 커피브랜드 경력자,경력10년↑,학력무관,서울 강남구,헤드헌팅,~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374764?PageGbn=HH&logpath=1&stext=&listno=130525
중견기업(300명이상),8. 해외 럭셔리 쥬얼리 - IT Business Analyst 이커머스 경력직,경력5년↑,대졸↑,서울 중구,"패션, 데이터분석, 데이터분석",~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374762?PageGbn=HH&logpath=1&stext=&listno=130526
중견기업(300명이상),8. 해외 럭셔리 쥬얼리사- Area Retail Manager,경력10년↑,대졸↑,서울 중구,"매출관리, 판매관리",~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374761?PageGbn=HH&logpath=1&stext=&listno=130527
대기업,8. 보험 상품 개발 경력 4년 이상 - 유명보험사,경력4년↑,대졸↑,서울 강남구,"금융상품기획, 생명보험, 손해보험",~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374759?PageGbn=HH&logpath=1&stext=&listno=130528
대기업,8. 금융사 IT 개발 경력자 -유명외국계보험,경력2년↑,대졸↑,서울 강남구,생명보험,~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374757?PageGbn=HH&logpath=1&stext=&listno=130529
대기업 계열사·자회사,커머스 프로모션 매니저- 그룹 계열사1,경력5년↑,학력무관,서울 전지역,"솔루션, 데이터분석",~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374743?PageGbn=HH&logpath=1&stext=&listno=130530
(주)갤리언컨설팅그룹,헤드헌터/리서처 채용,경력,대졸↑,서울 강남구,"서치펌, 인재컨설팅, HR, 스카우트, 리크루팅",~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374719?PageGbn=HH&logpath=1&stext=&listno=130531
중소기업(300명이하),인사팀장 과장 차장급[건기식 유통전문기업],경력10년↑,초대졸↑,서울 종로구,"복리후생, 바이오, 약국, 제약, 조직문화",~02/19(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43374712?PageGbn=HH&logpath=1&stext=&listno=130532
㈜누리미디어,서비스 기획 팀장(차/부장) 및 팀원 (과/차장),경력7년↑,대졸↑,서울 마포구,"서치펌, 헤드헌팅, 앱기획, UI·UX기획, 콘텐츠기획",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43304211?PageGbn=HH&logpath=1&stext=&listno=130533
외국계 기업,[글로벌 패션] Footwear MD,경력3년↑,대졸↑,서울 영등포구,"패션, 신발MD, 슈즈MD, 상품기획",~12/20(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43374597?PageGbn=HH&logpath=1&stext=&listno=130534
중견기업(300명이상),"[코스닥 중견IT] 네트워크 엔지니어(경력 6년이상, 방송망)",경력6년↑,초대졸↑,서울 구로구,"IDC, 시스템운영, 네트웍구축, 시스템운영, 서버구축",~02/18(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43374519?PageGbn=HH&logpath=1&stext=&listno=130535
중견기업(300명이상),[반도체장비] IR/공시 (인천),경력3년↑,대졸↑,인천 서구,"IPO, 반도체, 디스플레이, 재무기획, LED",~02/18(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43374402?PageGbn=HH&logpath=1&stext=&listno=130536
벤처기업,모션 컨트롤 CS 팀장 및 팀원 각 1분 채용,경력3년↑,초대졸↑,경기 하남시,"반도체장비, 반도체, 메카트로닉스, 자동제어, 디스플레이",~02/18(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43374221?PageGbn=HH&logpath=1&stext=&listno=130537
벤처기업,[IT기업] 프로젝트 PM,경력10년↑,초대졸↑,서울 강남구,PM,~02/18(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43374202?PageGbn=HH&logpath=1&stext=&listno=130538
외국계 기업,외국계화학기업/구매담당/5년이상/영어필수,경력5년↑,대졸↑,서울 강남구,"화공, 화학, 자재구매",~02/18(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43374155?PageGbn=HH&logpath=1&stext=&listno=130539
대기업,대기업 / 인사팀장 / 영어가능,경력12년↑,대졸↑,세종 전지역,"에너지, 인사행정, 인사기획, 인사교육",~02/18(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43374151?PageGbn=HH&logpath=1&stext=&listno=130540
중견기업(300명이상),[식품제조 중견기업] 인사 팀장 채용,경력14년↑,대졸↑,서울 송파구,"화장품, 국내영업",~12/19(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43361887?PageGbn=HH&logpath=1&stext=&listno=130941
중소기업(300명이하),화장품 영업 경력직,경력3년↑,대졸↑,서울 강남구,"화장품, 바이어개발, 수출입계약, 영어, 해외마케팅",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361875?PageGbn=HH&logpath=1&stext=&listno=130942
중소기업(300명이하),화장품회사 해외영업 경력직,경력7년↑,대졸↑,서울 강남구,화장품,~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361868?PageGbn=HH&logpath=1&stext=&listno=130943
중소기업(300명이하),화장품사 글로벌 이커머스MD 경력직,경력3년↑,대졸↑,서울 강남구,"거래처관리, 매출관리, 고객관리",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361858?PageGbn=HH&logpath=1&stext=&listno=130944
중소기업(300명이하),SW개발공급회사 영업관리지원 경력직,경력7년↑,대졸↑,서울 성동구,CIO,~12/19(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43361846?PageGbn=HH&logpath=1&stext=&listno=130945
중견기업(300명이상),[외국계 대형 보험사]CIO,경력15년↑,대졸↑,서울 전지역,"자동차보험, 고객관리, 생명보험, 화재보험, 보험영업",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361845?PageGbn=HH&logpath=1&stext=&listno=130946
외국계 기업,[국내 화재보험사] 기업보험영업 담당자(정규직),경력3년↑,대졸↑,서울 전지역,"컴플라이언스, 공증, 소송·민사·등기, 사내변호사, 컴플라이언스",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361842?PageGbn=HH&logpath=1&stext=&listno=130947
중견기업(300명이상),[외국계 대형보험사]Head of Legal and Compliance,경력10년↑,대졸↑,서울 전지역,"서치펌, 헤드헌팅, 시스템분석, SI개발, 아키텍처",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361835?PageGbn=HH&logpath=1&stext=&listno=130948
대기업 계열사·자회사,[외국계 대형보험사]Application Architect (과차장급),경력7년↑,대졸↑,서울 전지역,"서치펌, 헤드헌팅",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361834?PageGbn=HH&logpath=1&stext=&listno=130949
대기업 계열사·자회사,"[외국계 대형 보험사]QA 담당(과,차장급)",경력8년↑,대졸↑,서울 전지역,"서치펌, 헤드헌팅, DBMS, DATA ARCHITECT, API",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361833?PageGbn=HH&logpath=1&stext=&listno=130950
대기업 계열사·자회사,[외국계 대형 보험사]Data Architect (과차장급),경력7년↑,대졸↑,서울 전지역,"패션, 리테일MD, 상품기획",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361831?PageGbn=HH&logpath=1&stext=&listno=130951
제로엑스플로우,[스타트업] 영어교육플랫폼 제로엑스플로우 / 풀스택 웹서비스 개발자 / 경력 4년 이상 / 공덕역,경력4년↑,학력무관,서울 마포구,"미생물, 바이오, 제약·바이오R&D",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361697?PageGbn=HH&logpath=1&stext=&listno=130952
제로엑스플로우,[스타트업] 영어교육플랫폼 제로엑스플로우 / 프론트엔드 개발자 / 경력 2년 이상 / 공덕역,경력4년↑,학력무관,서울 마포구,"화공, 품질보증, 화학, 유기합성",~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361690?PageGbn=HH&logpath=1&stext=&listno=130953
제로엑스플로우,[스타트업] 영어교육플랫폼 제로엑스플로우 / 앱 개발자 / 경력 2년 이상 / 공덕역,경력2년↑,학력무관,서울 마포구,증권사,~02/17(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43361688?PageGbn=HH&logpath=1&stext=&listno=130954
외국계 기업,Merchandising Manager(외국계 명품브랜드),경력6년↑,대졸↑,서울 중구,"거래처관리, 패션, 영업기획, 매출관리, 고객관리",~12/19(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43361657?PageGbn=HH&logpath=1&stext=&listno=130955
중견기업(300명이상),공정개발연구원(바이오기업),경력3년↑,석사↑,경기 고양시,"전장, 자동제어, RF, 무선통신, 제어",~12/19(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43361656?PageGbn=HH&logpath=1&stext=&listno=130956
외국계 기업,[외국계] 서비스 엔지니어 - 독일 산업용 밸브 전문 기업,경력5년↑,대졸↑,경기 남양주시,"보건의료정보관리사, Field Service Engine, 의료기기, 기술지원",~02/15(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43354436?PageGbn=HH&logpath=1&stext=&listno=131281
중견기업(300명이상),Field Service Engineer - 외국계 의료진단장비 기업,경력,대졸↑,서울 전지역,"백신프로그램, 정보보안, 해킹, Virus, 보안소프트웨어",~02/15(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43354426?PageGbn=HH&logpath=1&stext=&listno=131282
중소기업(300명이하),[보안SW 전문기업] 윈도우 커널 드라이버 개발자,경력3년↑,학력무관,서울 서초구,"바이오, 자금관리, 결산, 제약, 결산",~01/16(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43353960?PageGbn=HH&logpath=1&stext=&listno=131283
중견기업(300명이상),[상장제약사] 자금/회계,경력3년↑,대졸↑,경기 성남시,"바이오, 제약, 글로벌 BD, 생명공학, 제약·바이오R&D",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43353951?PageGbn=HH&logpath=1&stext=&listno=131284
중소기업(300명이하),[바이오제약사] 글로벌 BD (임원급),경력7년↑,대졸↑,경기 전지역,"프로모션, 프랜차이즈",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43353936?PageGbn=HH&logpath=1&stext=&listno=131285
공차코리아,마케팅 전략팀 내 제휴 프로모션 담당,경력5년↑,대졸↑,서울 종로구,"화공, 화학, 유기합성",~01/31(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43353934?PageGbn=HH&logpath=1&stext=&listno=131286
중견기업(300명이상),[중견그룹계열사 코스닥상장] 공무담당,경력3년↑,대졸↑,경기 시흥시,"바이오, 제약, 연구기획, 생명공학, 제약·바이오R&D",~02/15(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43353929?PageGbn=HH&logpath=1&stext=&listno=131287
중소기업(300명이하),[신약개발사] R&D연구기획,경력5년↑,대졸↑,서울 전지역,"유통, 국내영업",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43353920?PageGbn=HH&logpath=1&stext=&listno=131288
중소기업(300명이하),온라인 총괄 팀장,경력10년↑,초대졸↑,서울 영등포구,화장품,상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43353907?PageGbn=HH&logpath=1&stext=&listno=131289
중견기업(300명이상),[코스메틱] 생산관리,경력1년↑,대졸↑,서울 용산구,전자,~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43353889?PageGbn=HH&logpath=1&stext=&listno=131290
중견기업(300명이상),[코스닥 상장 보안장비기업] 세무 부문,경력3년↑,대졸↑,경기 성남시,"화장품제조, 제조칭량, 화장품, 설비, 비금속",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43353887?PageGbn=HH&logpath=1&stext=&listno=131291
중견기업(300명이상),(안성) 화장품 제조사 부문별 신입 채용,경력,고졸↑,경기 안성시,"서치펌, 헤드헌팅, 신사업기획, 사업기획, 경영기획",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43353764?PageGbn=HH&logpath=1&stext=&listno=131292
중견기업(300명이상),[국내 식품 중견기업] O2O 기획 팀장,경력5년↑,대졸↑,서울 송파구,"리테일MD, 매출관리",~02/15(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43353745?PageGbn=HH&logpath=1&stext=&listno=131293
패션리테일기업,패션잡화리테일기업 수입명품 브랜드 BM 정규직 대리과장,경력3년↑,대졸↑,서울 전지역,"CTO, 소프트웨어개발",~02/15(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43353597?PageGbn=HH&logpath=1&stext=&listno=131294
중소기업(300명이하),[국내 전자문서 소프트웨어 및 솔루션 개발 기업] CTO,경력1년↑,학력무관,경기 성남시,"서치펌, 헤드헌팅, 재무회계",~02/15(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43353581?PageGbn=HH&logpath=1&stext=&listno=131295
대기업,[종합식품기업계열사] 재무회계 (8년-12년),경력8년↑,대졸↑,서울 성북구,"패션, 프로모션, 고객관리",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43353523?PageGbn=HH&logpath=1&stext=&listno=131296
중견기업(300명이상),패션리테일기업 (매출 5천억 이상) CRM 담당 정규직 과장,경력8년↑,대졸↑,서울 강남구,"헤드헌팅, 문서작성, 문서관리, 사무보조, 전산입력",~02/15(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43353521?PageGbn=HH&logpath=1&stext=&listno=131297
중견기업(300명이상),중견기업 투자심사 채용,경력4년↑,대졸↑,경기 성남시,"패션, 남성캐주얼디자인",~02/15(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43353519?PageGbn=HH&logpath=1&stext=&listno=131298
중견기업(300명이상),HMR유통사업(외식 프랜차이즈 기업. 팀장급)  경력직 채용,경력12년↑,대졸↑,서울 성동구,"프랜차이즈, 상품기획, 상품입출고",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339816?PageGbn=HH&logpath=1&stext=&listno=131661
중견기업(300명이상),광고.홍보 (외식 프랜차이즈 기업. 파트장급) 경력직,경력10년↑,대졸↑,서울 성동구,"프랜차이즈, 언론홍보, 기업홍보, 이벤트기획",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339807?PageGbn=HH&logpath=1&stext=&listno=131662
중소기업(300명이하),경기도 김포위치 / 중소기업 영업관리,경력,학력무관,경기 김포시,소비재,~02/13(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43339783?PageGbn=HH&logpath=1&stext=&listno=131663
중견기업(300명이상),"외식 프랜차이즈 (치킨, 한식 등) / 직영서비스파트",경력2년↑,초대졸↑,서울 송파구,"영업기획, 영업전략, 프랜차이즈, 매출관리",~02/13(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43339756?PageGbn=HH&logpath=1&stext=&listno=131664
대기업 계열사·자회사,[상장예정 모빌리티 제조업] AS부품 기획관리 채용,경력,대졸↑,대구 달성군,"부품관리, 사업기획, 부품영업, 자동차, 경영기획",~02/13(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43339675?PageGbn=HH&logpath=1&stext=&listno=131665
대기업 계열사·자회사,[상장예정 모빌리티 제조업] 영업관리 기획 채용,경력,대졸↑,경기 안성시,"영업기획, 자동차",~02/13(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43339672?PageGbn=HH&logpath=1&stext=&listno=131666
대기업,"긴급) 모바일 앱 관리 (IT기획, PM) - 국내 TOP 면세점 - 최우대",경력4년↑,대졸↑,서울 전지역,"백화점, 데이터분석, 할인점, PL, 시스템운영",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339671?PageGbn=HH&logpath=1&stext=&listno=131667
대기업 계열사·자회사,[상장예정 모빌리티 제조업] 작업기 개발 채용,경력,대졸↑,경기 안성시,"3D설계, 작업기 설계, 자동차",~02/13(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43339669?PageGbn=HH&logpath=1&stext=&listno=131668
대기업,"긴급) 국내 TOP 면세점 - 모바일 앱 관리 (IT기획, PM) - 최우대",경력4년↑,대졸↑,서울 전지역,"백화점, 데이터분석, 할인점, PL, 시스템운영",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339668?PageGbn=HH&logpath=1&stext=&listno=131669
대기업,긴급) 커머스 플랫폼 서비스기획 - 업계 최고 대기업 - 최우대,경력3년↑,대졸↑,서울 전지역,"백엔드기획, 프론트엔드기획, B2C, 이커머스, 추천",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339667?PageGbn=HH&logpath=1&stext=&listno=131670
대기업,긴급) 업계 최고 대기업 - 커머스 플랫폼 서비스기획 - 최우대,경력3년↑,대졸↑,서울 전지역,"백엔드기획, 프론트엔드기획, B2C, 이커머스, 추천",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339665?PageGbn=HH&logpath=1&stext=&listno=131671
대기업,글로벌 대기업 재무(결산)담당 대리급,경력5년↑,대졸↑,서울 송파구,"관리회계, 재무회계, 기업회계, 상사, 법인결산",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339664?PageGbn=HH&logpath=1&stext=&listno=131672
대기업,긴급) 디지털 서비스개발 총괄(팀장급) - 업계 최고 대기업 - 최우대,경력12년↑,대졸↑,서울 전지역,"빅데이터, 딥러닝, ETL, 서버관리, 인공지능",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339662?PageGbn=HH&logpath=1&stext=&listno=131673
대기업,긴급) 업계 최고 대기업 - 디지털 서비스개발 총괄(팀장급) - 최우대,경력12년↑,대졸↑,서울 전지역,"빅데이터, 딥러닝, ETL, 서버관리, 인공지능",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339659?PageGbn=HH&logpath=1&stext=&listno=131674
대기업,긴급) 국내 TOP면세점 - 온라인MD (4년 이상) - 최우대,경력4년↑,대졸↑,서울 전지역,"주류, 백화점, 식품MD, 할인점, 뷰티",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339658?PageGbn=HH&logpath=1&stext=&listno=131675
대기업 계열사·자회사,[상장예정 모빌리티 제조업] 모빌리티 AS 채용,경력,대졸↑,서울 서초구 외,"A·S수리, 자동차, AS",~02/13(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43339657?PageGbn=HH&logpath=1&stext=&listno=131676
대기업,긴급) 온라인MD (4년 이상) - 국내 TOP면세점 - 최우대,경력4년↑,대졸↑,서울 전지역,"주류, 백화점, 식품MD, 할인점, 뷰티",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339656?PageGbn=HH&logpath=1&stext=&listno=131677
대기업,중견그룹사 건설자재 솔루션 마케팅,경력8년↑,대졸↑,서울 중구,"건설자재마케팅, 시멘트, 건설자재, 건축자재, 자재",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339653?PageGbn=HH&logpath=1&stext=&listno=131678
대기업,긴급) 글로벌 TOP 대기업 - 재무 (결산) 담당 - 최우대,경력4년↑,대졸↑,서울 전지역,"부가세신고, 재무회계, 부가세신고, 세무조정, 재무분석",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43339651?PageGbn=HH&logpath=1&stext=&listno=131679
대기업 계열사·자회사,[상장예정 모빌리티 제조업] 상품기획 채용,경력,대졸↑,서울 서초구,"시장조사, 제휴마케팅, 상품기획, 브랜드기획, 자동차",~02/13(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43339650?PageGbn=HH&logpath=1&stext=&listno=131680
국내 유명 헬스케어 기업,"국내 유명 헬스케어 기업, 학술 담당 (사원-대리급)",경력1년↑,대졸↑,서울 서초구,"건강식품연구, 제약, 건강, 의약외품연구, 화장품",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329438?PageGbn=HH&logpath=1&stext=&listno=132081
중견기업(300명이상),QA 엔지니어 [유명 가상자산 플랫폼사 (위치 강남)],경력3년↑,학력무관,서울 강남구,"테스터, 인터넷금융, 검증",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329429?PageGbn=HH&logpath=1&stext=&listno=132082
국내 유명 헬스케어 기업,"국내 유명 헬스케어 기업, 온라인영업 지원 (사원급)",경력1년↑,대졸↑,서울 서초구,"거래처관리, 제약, 건강, 매출관리, 데이터분석",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329393?PageGbn=HH&logpath=1&stext=&listno=132083
국내 유명 헬스케어 기업,"국내 유명 헬스케어 기업, 온라인영업 (대리-차장급)",경력3년↑,대졸↑,서울 서초구,"거래처관리, 거래선개발관리, 제약, 건강, 국내영업",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329359?PageGbn=HH&logpath=1&stext=&listno=132084
중소기업(300명이하),유명 베이커리브랜드 R&D팀 경력채용(10년 이상),경력10년↑,학력무관,서울 성동구,"메뉴개발, 메뉴개발, 제과제빵점",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329347?PageGbn=HH&logpath=1&stext=&listno=132085
국내 유명 헬스케어 기업,"국내 유명 헬스케어 기업, 온라인영업 팀장 (부장급)",경력10년↑,대졸↑,서울 서초구,"거래처관리, 거래선개발관리, 제약, 건강, 국내영업",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329343?PageGbn=HH&logpath=1&stext=&listno=132086
국내 유명 헬스케어 기업,"국내 유명 헬스케어 기업, 코스메틱 PM (대리-과장급)",경력3년↑,대졸↑,서울 서초구,"시장조사, PM, 제약, 건강, 콘텐츠기획",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329298?PageGbn=HH&logpath=1&stext=&listno=132087
대기업 계열사·자회사,국내 건설사 안전관리,경력6년↑,대졸↑,전국,"건축설비, 건축시공, 플랜트, 건설안전, 산업안전",~01/13(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43329288?PageGbn=HH&logpath=1&stext=&listno=132088
대기업 계열사·자회사,제약 설비 밸리데이션 신입 및 경력,경력4년↑,대졸↑,경기 화성시,"검증, 건축설비, 건축시공, 플랜트",~12/28(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43329259?PageGbn=HH&logpath=1&stext=&listno=132089
중소기업(300명이하),제약 IP전략기획-국내 유망 바이오 제품 기업,경력7년↑,석사↑,경기 전지역,"바이오, 사업기획, 전략기획, 연구기획, 제약·바이오R&D",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43329258?PageGbn=HH&logpath=1&stext=&listno=132090
국내 유명 헬스케어 기업,"국내 유명 헬스케어 기업, 건기식 PM (대리-차장급)",경력3년↑,대졸↑,서울 서초구,"시장조사, PM, 제약, 건강, 콘텐츠기획",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329254?PageGbn=HH&logpath=1&stext=&listno=132091
중소기업(300명이하),제약 IP특허 관리-국내 유망 바이오 제품 기업,경력7년↑,대졸↑,경기 전지역,"바이오, 특허담당",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43329223?PageGbn=HH&logpath=1&stext=&listno=132092
