,회사명,총점,"직무, 지역"
1728,아이이씨코리아,60.0,"연구개발, 경기"
1729,아이케이세미콘,80.0,"개발, 서울"
1730,아이케이세미콘,20.0,"기획/경영, 서울"
1731,아이케이세미콘,20.0,"생산/제조, 서울"
1732,아이케이세미콘,20.0,"연구개발, 서울"
1733,아이케이세미콘,40.0,"영업/제휴, 부산"
1734,아이퀘스트,64.0,"개발, 서울"
1735,아이탑스오토모티브,40.0,"개발, 경기"
1736,아이탑스오토모티브,40.0,"생산/제조, 경기"
1737,아이탑스오토모티브,20.0,"생산관리/품질관리, 경기"
1738,아이탑스오토모티브,40.0,"연구개발, 경기"
1739,아이티공간,33.333,"개발, 울산"
1740,아이티공간,40.0,"생산관리/품질관리, 울산"
1741,아이티공간,80.0,"연구개발, 울산"
1742,아이티더블유피피앤에프코리아,40.0,"생산/제조, 경남"
1743,아이티더블유피피앤에프코리아,60.0,"생산/제조, 서울"
1744,아이티더블유피피앤에프코리아,60.0,"생산관리/품질관리, 서울"
1745,아이티더블유피피앤에프코리아,60.0,"영업/제휴, 서울"
1746,아이티더블유피피앤에프코리아,60.0,"유통/무역, 서울"
1747,아이펙이엔지,60.0,"생산/제조, 서울"
1748,아이펙이엔지,40.0,"생산관리/품질관리, 경기"
1749,아이펙이엔지,40.0,"엔지니어링, 서울"
1750,아이펙이엔지,40.0,"영업/제휴, 서울"
1751,아이피알파트너즈,70.0,"금융/재무, 서울"
1752,아이피알파트너즈,90.0,"기획/경영, 서울"
1753,아이피알파트너즈,20.0,"마케팅/시장조사, 서울"
1754,아이피에이산업,73.333,"생산/제조, 충남"
1755,아이피에이산업,70.0,"생산관리/품질관리, 충남"
1756,아주대학교의료원,80.0,"개발, 경기"
1757,아주대학교의료원,80.0,"서비스/고객지원, 경기"
1758,아주대학교의료원,40.0,"엔지니어링, 경기"
1759,아주대학교의료원,60.0,"연구개발, 경기"
1760,아주대학교의료원,60.0,"의약, 경기"
1761,아주모터스,60.0,"기획/경영, 경기"
1762,아주모터스,40.0,"기획/경영, 서울"
1763,아주모터스,20.0,"영업/제휴, 경기"
1764,아주모터스,40.0,"영업/제휴, 대구"
1765,아주모터스,60.0,"영업/제휴, 서울"
1766,아주스틸,50.0,"생산/제조, 경북"
1767,아주스틸,40.0,"영업/제휴, 경북"
1768,아주하이텍,33.333,"생산/제조, 경기"
1769,아주하이텍,20.0,"엔지니어링, 경기"
1770,아주하이텍,20.0,"영업/제휴, 경기"
1771,아지앙스코리아,80.0,"기획/경영, 서울"
1772,아지앙스코리아,30.0,"마케팅/시장조사, 서울"
1773,아코플레닝,20.0,"기획/경영, 경기"
1774,아코플레닝,20.0,"생산/제조, 경기"
1775,아코플레닝,40.0,"연구개발, 경기"
1776,아텍시스템,40.0,"개발, 인천"
1777,아텍시스템,60.0,"생산/제조, 경기"
1778,아텍시스템,20.0,"생산/제조, 인천"
1779,아텍시스템,20.0,"연구개발, 인천"
1780,아트라스콥코코리아,20.0,"생산/제조, 경기"
1781,아트라스콥코코리아,60.0,"생산/제조, 부산"
1782,아트라스콥코코리아,60.0,"생산관리/품질관리, 부산"
1783,아트라스콥코코리아,60.0,"영업/제휴, 경기"
1784,아트라스콥코코리아,80.0,"영업/제휴, 서울"
1785,아티스시스템,50.0,"개발, 서울"
1786,아티스시스템,60.0,"기획/경영, 서울"
1787,아프로코리아,25.0,"생산/제조, 경기"
1788,아프로코리아,40.0,"연구개발, 경기"
1789,아프로파이낸셜대부,60.0,"금융/재무, 서울"
1790,아프로파이낸셜대부,40.0,"금융/재무, 인천"
1791,아프로파이낸셜대부,80.0,"금융/재무, 전북"
1792,아프로파이낸셜대부,60.0,"영업/제휴, 경기"
1793,아프로파이낸셜대부,60.0,"인사/총무, 서울"
1794,아하엠텍,40.0,"생산/제조, 충남"
1795,아하엠텍,80.0,"생산관리/품질관리, 충남"
1796,아하엠텍,60.0,"엔지니어링, 충남"
1797,악사손해보험,60.0,"개발, 대구"
1798,악사손해보험,80.0,"데이터, 서울"
1799,악사손해보험,60.0,"미디어/홍보, 서울"
1800,악사손해보험,60.0,"서비스/고객지원, 광주"
1801,악사손해보험,40.0,"인사/총무, 서울"
1802,악조노벨분체도료,50.0,"연구개발, 경기"
1803,악조노벨분체도료,60.0,"영업/제휴, 경기"
1804,악조노벨인더스트리얼코팅,40.0,"생산/제조, 경남"
1805,악조노벨인더스트리얼코팅,40.0,"영업/제휴, 경기"
1806,안국약품,60.0,"생산관리/품질관리, 경기"
1807,안국약품,60.0,"엔지니어링, 경기"
1808,안국약품,80.0,"연구개발, 서울"
1809,안국약품,80.0,"영업/제휴, 경남"
1810,안국약품,80.0,"영업/제휴, 부산"
1811,안산21세기병원,60.0,"기획/경영, 경기"
1812,안산21세기병원,50.0,"의약, 경기"
1813,안산21세기병원,40.0,"인사/총무, 경기"
1814,안셀코리아,60.0,"기획/경영, 서울"
1815,안셀코리아,80.0,"생산/제조, 전북"
1816,안셀코리아,100.0,"생산관리/품질관리, 전북"
1817,안셀코리아,70.0,"영업/제휴, 서울"
1818,알디에스,68.0,"개발, 서울"
1819,알래스카인디고,60.0,"개발, 서울"
1820,알래스카인디고,60.0,"디자인, 서울"
1821,알래스카인디고,20.0,"생산/제조, 서울"
1822,알래스카인디고,100.0,"생산관리/품질관리, 서울"
1823,알래스카인디고,20.0,"영업/제휴, 서울"
1824,알리프,40.0,"디자인, 서울"
1825,알리프,60.0,"서비스/고객지원, 경기"
1826,알리프,20.0,"영업/제휴, 서울"
1827,알머스,20.0,"개발, 서울"
1828,알머스,60.0,"개발, 충남"
1829,알머스,60.0,"생산/제조, 경기"
1830,알머스,60.0,"연구개발, 경기"
1831,알머스,80.0,"영업/제휴, 충남"
1832,알바니인터내셔날코리아,40.0,"금융/재무, 충북"
1833,알바니인터내셔날코리아,26.667,"생산/제조, 충북"
1834,알바니인터내셔날코리아,20.0,"유통/무역, 충북"
1835,알씨아이파이낸셜서비스코리아,50.0,"금융/재무, 서울"
1836,알씨아이파이낸셜서비스코리아,60.0,"마케팅/시장조사, 서울"
1837,알씨아이파이낸셜서비스코리아,40.0,"영업/제휴, 서울"
1838,알에프에이치아이씨,40.0,"개발, 경기"
1839,알에프에이치아이씨,40.0,"마케팅/시장조사, 경기"
1840,알에프에이치아이씨,60.0,"연구개발, 경기"
1841,알에프에이치아이씨,20.0,"영업/제휴, 경기"
1842,알에프코어,60.0,"개발, 경기"
1843,알에프코어,60.0,"생산/제조, 경기"
1844,알에프코어,60.0,"영업/제휴, 경기"
1845,알투웨어,75.0,"개발, 서울"
1846,알투웨어,80.0,"엔지니어링, 서울"
1847,알파디스플레이,50.0,"금융/재무, 경기"
1848,알파디스플레이,40.0,"기획/경영, 경기"
1849,알파디스플레이,20.0,"생산/제조, 경기"
1850,알파디스플레이,60.0,"영업/제휴, 경기"
1851,알파문구,80.0,"서비스/고객지원, 서울"
1852,알파문구,40.0,"영업/제휴, 서울"
1853,알파문구,20.0,"유통/무역, 대전"
1854,알파문구,20.0,"유통/무역, 서울"
1855,알파시스템,100.0,"개발, 울산"
1856,알파시스템,60.0,"생산/제조, 울산"
1857,알파시스템,50.0,"엔지니어링, 울산"
1858,알폰스테크,40.0,"기획/경영, 경기"
1859,알폰스테크,65.0,"생산/제조, 경기"
1860,알피니언메디칼시스템,20.0,"개발, 서울"
1861,알피니언메디칼시스템,40.0,"생산관리/품질관리, 경기"
1862,알피니언메디칼시스템,60.0,"생산관리/품질관리, 서울"
1863,암페놀엠씨피코리아,80.0,"금융/재무, 경기"
1864,암페놀엠씨피코리아,40.0,"생산/제조, 경기"
1865,암페놀엠씨피코리아,60.0,"연구개발, 경기"
1866,암페놀엠씨피코리아,80.0,"인사/총무, 경기"
1867,애경바이오팜,46.667,"생산/제조, 울산"
1868,애경바이오팜,70.0,"생산관리/품질관리, 울산"
1869,애경산업,80.0,"금융/재무, 서울"
1870,애경산업,80.0,"생산/제조, 충남"
1871,애경산업,60.0,"연구개발, 대전"
1872,애경산업,60.0,"영업/제휴, 서울"
1873,애경유지공업,60.0,"금융/재무, 서울"
1874,애경유지공업,80.0,"마케팅/시장조사, 경기"
1875,애경유지공업,60.0,"마케팅/시장조사, 서울"
1876,애경유지공업,60.0,"영업/제휴, 서울"
1877,애니모션텍,20.0,"기획/경영, 인천"
1878,애니모션텍,50.0,"연구개발, 인천"
1879,애니모션텍,100.0,"영업/제휴, 인천"
1880,애니모션텍,20.0,"인사/총무, 인천"
1881,애니시큐어,73.333,"개발, 경기"
1882,애데스,40.0,"기획/경영, 경기"
1883,애데스,25.0,"디자인, 경기"
1884,애드맥스,40.0,"기획/경영, 부산"
1885,애드맥스,20.0,"디자인, 부산"
1886,애드맥스,20.0,"마케팅/시장조사, 부산"
1887,애드맥스,40.0,"미디어/홍보, 부산"
1888,애드문피오피,80.0,"기획/경영, 서울"
1889,애드문피오피,40.0,"디자인, 서울"
1890,애드티브이노베이션,20.0,"개발, 서울"
1891,애드티브이노베이션,66.667,"마케팅/시장조사, 서울"
1892,애드티브이노베이션,80.0,"영업/제휴, 서울"
1893,애디언트동성,80.0,"기획/경영, 부산"
1894,애디언트동성,46.667,"생산/제조, 부산"
1895,애디언트동성,20.0,"생산관리/품질관리, 부산"
1896,애로우일렉트로닉스,100.0,"개발, 서울"
1897,애로우일렉트로닉스,60.0,"금융/재무, 서울"
1898,애로우일렉트로닉스,60.0,"서비스/고객지원, 서울"
1899,애로우일렉트로닉스,70.0,"영업/제휴, 서울"
1900,애플코리아,80.0,"기획/경영, 서울"
1901,애플코리아,60.0,"서비스/고객지원, 서울"
1902,애플코리아,66.667,"영업/제휴, 서울"
1903,앤스코,56.0,"엔지니어링, 대전"
1904,앤시정보기술,53.333,"개발, 부산"
1905,앤시정보기술,60.0,"기획/경영, 부산"
1906,앤시정보기술,40.0,"디자인, 부산"
1907,앤알캐피탈대부,36.0,"금융/재무, 서울"
1908,앨트웰,20.0,"금융/재무, 서울"
1909,앨트웰,20.0,"마케팅/시장조사, 서울"
1910,앨트웰,100.0,"영업/제휴, 경기"
1911,앨트웰,40.0,"영업/제휴, 서울"
1912,앱클론,40.0,"생산관리/품질관리, 서울"
1913,앱클론,45.0,"연구개발, 서울"
1914,얀마농기코리아,60.0,"서비스/고객지원, 대구"
1915,얀마농기코리아,90.0,"서비스/고객지원, 전북"
1916,얀센백신,100.0,"생산/제조, 인천"
1917,얀센백신,70.0,"생산관리/품질관리, 인천"
1918,얀센백신,90.0,"인사/총무, 인천"
1919,양밍한국,20.0,"서비스/고객지원, 서울"
1920,양밍한국,46.667,"유통/무역, 서울"
1921,양밍한국,60.0,"인사/총무, 서울"
1922,어니컴,60.0,"개발, 서울"
1923,어니컴,40.0,"교육, 서울"
1924,어니컴,40.0,"생산관리/품질관리, 서울"
1925,어니컴,80.0,"서비스/고객지원, 경기"
1926,어울림정보기술,20.0,"개발, 경기"
1927,어울림정보기술,86.667,"개발, 서울"
1928,어울림정보기술,20.0,"영업/제휴, 경기"
1929,언스트앤영어드바이저리,70.0,"기획/경영, 서울"
1930,언스트앤영어드바이저리,60.0,"법률/법무, 서울"
1931,에너자이저코리아,60.0,"금융/재무, 서울"
1932,에너자이저코리아,60.0,"마케팅/시장조사, 서울"
1933,에너자이저코리아,73.333,"영업/제휴, 서울"
1934,에노테카코리아,60.0,"마케팅/시장조사, 서울"
1935,에노테카코리아,66.667,"영업/제휴, 서울"
1936,에노테카코리아,20.0,"인사/총무, 서울"
1937,에덴레드코리아,60.0,"개발, 서울"
1938,에덴레드코리아,70.0,"기획/경영, 서울"
1939,에덴레드코리아,80.0,"마케팅/시장조사, 서울"
1940,에덴레드코리아,60.0,"미디어/홍보, 서울"
1941,에델만퍼블릭릴레이션스월드와이드코리아,40.0,"기획/경영, 서울"
1942,에델만퍼블릭릴레이션스월드와이드코리아,100.0,"마케팅/시장조사, 서울"
1943,에델만퍼블릭릴레이션스월드와이드코리아,40.0,"미디어/홍보, 서울"
1944,에듀스파,60.0,"개발, 서울"
1945,에듀스파,60.0,"교육, 서울"
1946,에듀스파,60.0,"기획/경영, 서울"
1947,에듀스파,50.0,"마케팅/시장조사, 서울"
1948,에드워드코리아,60.0,"금융/재무, 경기"
1949,에드워드코리아,40.0,"생산/제조, 충남"
1950,에드워드코리아,80.0,"생산관리/품질관리, 경기"
1951,에드워드코리아,60.0,"연구개발, 충남"
1952,에드워드코리아,60.0,"인사/총무, 경기"
1953,에릭슨엘지,73.333,"개발, 서울"
1954,에릭슨엘지,100.0,"연구개발, 경기"
1955,에릭슨엘지,80.0,"연구개발, 서울"
1956,에스넷시스템,60.0,"개발, 서울"
1957,에스넷시스템,80.0,"기획/경영, 서울"
1958,에스넷시스템,80.0,"서비스/고객지원, 서울"
1959,에스넷시스템,60.0,"엔지니어링, 경기"
1960,에스넷시스템,40.0,"엔지니어링, 서울"
1961,에스디,60.0,"생산/제조, 경기"
1962,에스디,53.333,"생산/제조, 충남"
1963,에스디,40.0,"생산관리/품질관리, 충남"
1964,에스디씨마이크로,60.0,"개발, 서울"
1965,에스디엔,46.667,"생산/제조, 광주"
1966,에스디엔,60.0,"영업/제휴, 전남"
1967,에스디엔,60.0,"유통/무역, 광주"
1968,에스디엔터넷,40.0,"개발, 경기"
1969,에스디엔터넷,40.0,"개발, 서울"
1970,에스디엔터넷,60.0,"서비스/고객지원, 서울"
1971,에스마켓,100.0,"마케팅/시장조사, 부산"
1972,에스마켓,60.0,"서비스/고객지원, 경기"
1973,에스마켓,60.0,"영업/제휴, 경기"
1974,에스마켓,60.0,"영업/제휴, 대구"
1975,에스비티제약,50.0,"기획/경영, 서울"
1976,에스비티제약,100.0,"생산/제조, 서울"
1977,에스씨에스프로,50.0,"개발, 서울"
1978,에스씨에스프로,70.0,"생산/제조, 서울"
1979,에스씨에스프로,60.0,"연구개발, 서울"
1980,에스씨존슨코리아,80.0,"마케팅/시장조사, 서울"
1981,에스씨존슨코리아,80.0,"영업/제휴, 서울"
1982,에스아이증권,70.0,"금융/재무, 서울"
1983,에스아이증권,40.0,"영업/제휴, 서울"
1984,에스아이지콤비블록코리아,80.0,"기획/경영, 서울"
1985,에스아이지콤비블록코리아,40.0,"생산/제조, 경기"
1986,에스아이지콤비블록코리아,60.0,"서비스/고객지원, 서울"
1987,에스아이지콤비블록코리아,50.0,"엔지니어링, 서울"
1988,에스아이티씨컨테이너라인스코리아,60.0,"기획/경영, 서울"
1989,에스아이티씨컨테이너라인스코리아,20.0,"유통/무역, 부산"
1990,에스아이티씨컨테이너라인스코리아,26.667,"유통/무역, 서울"
1991,에스앤티다이내믹스,100.0,"생산/제조, 경남"
1992,에스앤티다이내믹스,60.0,"엔지니어링, 경남"
1993,에스앤티다이내믹스,40.0,"연구개발, 경남"
1994,에스에이치공사,70.0,"기획/경영, 서울"
1995,에스에이치공사,60.0,"디자인, 서울"
1996,에스에이치공사,20.0,"서비스/고객지원, 서울"
1997,에스에이치공사,60.0,"인사/총무, 서울"
1998,에스에이피랩스코리아,84.0,"개발, 서울"
1999,에스에이피코리아,100.0,"개발, 서울"
2000,에스에이피코리아,70.0,"기획/경영, 서울"
2001,에스에이피코리아,90.0,"영업/제휴, 서울"
2002,에스에프씨,80.0,"기획/경영, 충북"
2003,에스에프씨,100.0,"미디어/홍보, 충북"
2004,에스에프씨,100.0,"생산/제조, 경기"
2005,에스에프씨,70.0,"연구개발, 충북"
2006,에스엔케이폴리텍,60.0,"금융/재무, 경기"
2007,에스엔케이폴리텍,60.0,"생산/제조, 경기"
2008,에스엔케이폴리텍,60.0,"연구개발, 경기"
2009,에스엔케이폴리텍,60.0,"영업/제휴, 경기"
2010,에스엘,60.0,"마케팅/시장조사, 기타"
2011,에스엘,20.0,"생산/제조, 대구"
2012,에스엘,40.0,"생산관리/품질관리, 경북"
2013,에스엘,70.0,"연구개발, 경북"
2014,에스엘엘중앙,60.0,"금융/재무, 서울"
2015,에스엘엘중앙,60.0,"기획/경영, 서울"
2016,에스엘엘중앙,60.0,"디자인, 서울"
2017,에스엘엘중앙,100.0,"마케팅/시장조사, 서울"
2018,에스엘엘중앙,60.0,"인사/총무, 서울"
2019,에스엠씨엔지니어링,53.333,"생산/제조, 경기"
2020,에스엠씨엔지니어링,100.0,"생산/제조, 충북"
2021,에스엠씨엔지니어링,60.0,"서비스/고객지원, 경기"
2022,에스엠피,60.0,"생산/제조, 경기"
2023,에스엠피,60.0,"생산/제조, 경남"
2024,에스엠피,40.0,"생산/제조, 울산"
2025,에스엠피,40.0,"생산관리/품질관리, 부산"
2026,에스제이아이,20.0,"금융/재무, 경기"
2027,에스제이아이,40.0,"생산관리/품질관리, 경기"
2028,에스제이아이,40.0,"엔지니어링, 경기"
2029,에스케이,80.0,"개발, 경기"
2030,에스케이,100.0,"개발, 서울"
2031,에스케이,60.0,"기획/경영, 서울"
2032,에스케이,60.0,"데이터, 경기"
2033,에스케이가스,50.0,"기획/경영, 경기"
2034,에스케이가스,100.0,"기획/경영, 서울"
2035,에스케이가스,100.0,"영업/제휴, 경기"
2036,에스케이가스,20.0,"유통/무역, 서울"
2037,에스케이렌터카,60.0,"개발, 서울"
2038,에스케이렌터카,80.0,"기획/경영, 서울"
